"","ID","danger"
"42599","89276","NO"
"42600","89277","NO"
"42601","89278","NO"
"42602","89279","NO"
"42603","89286","NO"
"42604","89287","NO"
"42605","89288","NO"
"42606","89295","NO"
"42607","89297","NO"
"42608","89298","NO"
"42609","89305","NO"
"42610","89307","NO"
"42611","89308","NO"
"42612","89309","NO"
"42613","89310","NO"
"42614","89311","NO"
"42615","89314","NO"
"42616","89320","NO"
"42617","89323","NO"
"42618","89324","NO"
"42619","89325","NO"
"42620","89326","NO"
"42621","89327","NO"
"42622","89329","NO"
"42623","89330","NO"
"42624","89331","NO"
"42625","89332","NO"
"42626","89333","NO"
"42627","89334","YES"
"42628","89336","NO"
"42629","89337","NO"
"42630","89338","NO"
"42631","89339","NO"
"42632","89341","YES"
"42633","89342","NO"
"42634","89344","NO"
"42635","89346","NO"
"42636","89349","YES"
"42637","89350","NO"
"42638","89351","NO"
"42639","89352","NO"
"42640","89353","NO"
"42641","89354","NO"
"42642","89356","YES"
"42643","89357","NO"
"42644","89358","NO"
"42645","89361","NO"
"42646","89362","YES"
"42647","89363","NO"
"42648","89364","NO"
"42649","89365","NO"
"42650","89368","NO"
"42651","89369","NO"
"42652","89370","YES"
"42653","89372","NO"
"42654","89373","NO"
"42655","89384","NO"
"42656","89385","YES"
"42657","89386","NO"
"42658","89387","NO"
"42659","89390","NO"
"42660","89392","NO"
"42661","89393","NO"
"42662","89394","NO"
"42663","89395","NO"
"42664","89396","NO"
"42665","89397","NO"
"42666","89398","NO"
"42667","89399","NO"
"42668","89400","NO"
"42669","89401","NO"
"42670","89403","NO"
"42671","89404","NO"
"42672","89405","NO"
"42673","89406","NO"
"42674","89407","NO"
"42675","89408","NO"
"42676","89409","NO"
"42677","89411","NO"
"42678","89413","NO"
"42679","89414","NO"
"42680","89415","NO"
"42681","89416","NO"
"42682","89418","NO"
"42683","89420","NO"
"42684","89421","NO"
"42685","89423","YES"
"42686","89428","NO"
"42687","89429","NO"
"42688","89431","NO"
"42689","89434","NO"
"42690","89436","NO"
"42691","89438","YES"
"42692","89441","NO"
"42693","89442","NO"
"42694","89443","NO"
"42695","89446","NO"
"42696","89447","NO"
"42697","89450","NO"
"42698","89452","NO"
"42699","89454","NO"
"42700","89455","NO"
"42701","89456","NO"
"42702","89458","YES"
"42703","89467","YES"
"42704","89475","NO"
"42705","89478","NO"
"42706","89479","NO"
"42707","89480","NO"
"42708","89482","NO"
"42709","89484","YES"
"42710","89490","YES"
"42711","89493","NO"
"42712","89495","NO"
"42713","89497","NO"
"42714","89498","NO"
"42715","89499","NO"
"42716","89500","NO"
"42717","89501","NO"
"42718","89503","NO"
"42719","89508","NO"
"42720","89509","NO"
"42721","89511","NO"
"42722","89512","NO"
"42723","89514","NO"
"42724","89516","NO"
"42725","89517","YES"
"42726","89520","NO"
"42727","89521","YES"
"42728","89524","NO"
"42729","89527","YES"
"42730","89533","NO"
"42731","89534","NO"
"42732","89535","NO"
"42733","89536","NO"
"42734","89537","YES"
"42735","89538","YES"
"42736","89543","NO"
"42737","89545","NO"
"42738","89546","NO"
"42739","89549","NO"
"42740","89550","NO"
"42741","89551","NO"
"42742","89557","YES"
"42743","89559","NO"
"42744","89561","NO"
"42745","89562","NO"
"42746","89563","NO"
"42747","89564","NO"
"42748","89565","NO"
"42749","89566","NO"
"42750","89567","NO"
"42751","89568","YES"
"42752","89569","YES"
"42753","89571","NO"
"42754","89575","YES"
"42755","89576","NO"
"42756","89577","NO"
"42757","89578","NO"
"42758","89579","NO"
"42759","89580","NO"
"42760","89581","NO"
"42761","89582","NO"
"42762","89583","NO"
"42763","89584","NO"
"42764","89585","NO"
"42765","89586","NO"
"42766","89587","NO"
"42767","89588","NO"
"42768","89589","NO"
"42769","89590","NO"
"42770","89591","NO"
"42771","89596","NO"
"42772","89597","NO"
"42773","89598","NO"
"42774","89599","NO"
"42775","89600","NO"
"42776","89601","NO"
"42777","89602","NO"
"42778","89603","NO"
"42779","89605","NO"
"42780","89607","NO"
"42781","89608","NO"
"42782","89609","NO"
"42783","89612","NO"
"42784","89613","NO"
"42785","89614","NO"
"42786","89616","NO"
"42787","89617","NO"
"42788","89619","NO"
"42789","89622","YES"
"42790","89623","NO"
"42791","89624","NO"
"42792","89626","NO"
"42793","89628","YES"
"42794","89629","YES"
"42795","89630","NO"
"42796","89632","NO"
"42797","89637","NO"
"42798","89640","NO"
"42799","89641","NO"
"42800","89642","NO"
"42801","89643","YES"
"42802","89644","NO"
"42803","89646","YES"
"42804","89647","NO"
"42805","89648","NO"
"42806","89649","YES"
"42807","89651","NO"
"42808","89652","NO"
"42809","89654","YES"
"42810","89664","NO"
"42811","89665","NO"
"42812","89672","NO"
"42813","89673","NO"
"42814","89675","NO"
"42815","89679","NO"
"42816","89682","NO"
"42817","89688","NO"
"42818","89696","NO"
"42819","89700","NO"
"42820","89701","NO"
"42821","89702","NO"
"42822","89704","NO"
"42823","89705","NO"
"42824","89706","NO"
"42825","89708","NO"
"42826","89709","NO"
"42827","89710","NO"
"42828","89711","NO"
"42829","89712","NO"
"42830","89713","NO"
"42831","89714","NO"
"42832","89715","NO"
"42833","89716","NO"
"42834","89717","NO"
"42835","89718","NO"
"42836","89719","NO"
"42837","89720","NO"
"42838","89721","NO"
"42839","89722","NO"
"42840","89723","NO"
"42841","89724","NO"
"42842","89725","NO"
"42843","89726","NO"
"42844","89730","NO"
"42845","89732","NO"
"42846","89733","YES"
"42847","89734","NO"
"42848","89737","YES"
"42849","89740","NO"
"42850","89741","NO"
"42851","89745","NO"
"42852","89746","NO"
"42853","89747","NO"
"42854","89748","NO"
"42855","89749","NO"
"42856","89752","NO"
"42857","89753","YES"
"42858","89754","NO"
"42859","89756","NO"
"42860","89758","YES"
"42861","89761","NO"
"42862","89762","YES"
"42863","89763","NO"
"42864","89764","YES"
"42865","89765","NO"
"42866","89766","NO"
"42867","89768","NO"
"42868","89772","NO"
"42869","89773","NO"
"42870","89774","NO"
"42871","89775","NO"
"42872","89777","NO"
"42873","89778","NO"
"42874","89779","NO"
"42875","89780","YES"
"42876","89782","NO"
"42877","89783","NO"
"42878","89784","NO"
"42879","89786","NO"
"42880","89787","NO"
"42881","89788","NO"
"42882","89793","NO"
"42883","89798","NO"
"42884","89801","NO"
"42885","89802","NO"
"42886","89803","NO"
"42887","89804","NO"
"42888","89807","YES"
"42889","89809","NO"
"42890","89811","NO"
"42891","89812","YES"
"42892","89813","NO"
"42893","89814","NO"
"42894","89815","NO"
"42895","89816","NO"
"42896","89817","NO"
"42897","89818","NO"
"42898","89823","NO"
"42899","89826","YES"
"42900","89827","NO"
"42901","89831","NO"
"42902","89835","YES"
"42903","89836","YES"
"42904","89837","NO"
"42905","89856","YES"
"42906","89857","NO"
"42907","89858","NO"
"42908","89859","NO"
"42909","89860","NO"
"42910","89861","YES"
"42911","89862","NO"
"42912","89863","NO"
"42913","89867","YES"
"42914","89870","NO"
"42915","89872","NO"
"42916","89873","NO"
"42917","89877","YES"
"42918","89880","NO"
"42919","89883","NO"
"42920","89889","NO"
"42921","89890","NO"
"42922","89894","NO"
"42923","89897","NO"
"42924","89898","NO"
"42925","89901","NO"
"42926","89902","NO"
"42927","89903","NO"
"42928","89904","NO"
"42929","89905","NO"
"42930","89906","NO"
"42931","89910","NO"
"42932","89913","YES"
"42933","89914","YES"
"42934","89917","NO"
"42935","89918","NO"
"42936","89919","NO"
"42937","89921","NO"
"42938","89922","YES"
"42939","89923","NO"
"42940","89924","NO"
"42941","89928","NO"
"42942","89931","NO"
"42943","89932","NO"
"42944","89933","NO"
"42945","89935","NO"
"42946","89939","NO"
"42947","89940","NO"
"42948","89942","NO"
"42949","89943","YES"
"42950","89948","NO"
"42951","89949","NO"
"42952","89950","NO"
"42953","89951","NO"
"42954","89953","NO"
"42955","89956","YES"
"42956","89957","YES"
"42957","89958","NO"
"42958","89960","NO"
"42959","89961","NO"
"42960","89963","NO"
"42961","89968","NO"
"42962","89969","NO"
"42963","89985","NO"
"42964","89987","YES"
"42965","89990","NO"
"42966","89991","NO"
"42967","89994","NO"
"42968","89995","NO"
"42969","89996","NO"
"42970","89997","NO"
"42971","90002","YES"
"42972","90003","NO"
"42973","90005","NO"
"42974","90007","YES"
"42975","90011","NO"
"42976","90016","NO"
"42977","90017","NO"
"42978","90022","NO"
"42979","90024","YES"
"42980","90027","NO"
"42981","90034","NO"
"42982","90035","NO"
"42983","90037","NO"
"42984","90041","YES"
"42985","90050","YES"
"42986","90051","NO"
"42987","90052","NO"
"42988","90053","NO"
"42989","90055","NO"
"42990","90056","NO"
"42991","90062","NO"
"42992","90064","NO"
"42993","90065","NO"
"42994","90066","NO"
"42995","90067","NO"
"42996","90068","NO"
"42997","90069","NO"
"42998","90072","YES"
"42999","90073","NO"
"43000","90074","NO"
"43001","90076","NO"
"43002","90077","YES"
"43003","90078","YES"
"43004","90080","NO"
"43005","90081","NO"
"43006","90089","NO"
"43007","90090","YES"
"43008","90092","NO"
"43009","90097","NO"
"43010","90098","NO"
"43011","90099","NO"
"43012","90104","NO"
"43013","90105","NO"
"43014","90108","NO"
"43015","90110","NO"
"43016","90111","YES"
"43017","90112","YES"
"43018","90113","YES"
"43019","90115","YES"
"43020","90118","YES"
"43021","90121","NO"
"43022","90125","NO"
"43023","90126","NO"
"43024","90129","NO"
"43025","90130","YES"
"43026","90131","NO"
"43027","90132","NO"
"43028","90135","NO"
"43029","90136","NO"
"43030","90139","NO"
"43031","90145","YES"
"43032","90146","NO"
"43033","90147","NO"
"43034","90148","NO"
"43035","90152","NO"
"43036","90155","NO"
"43037","90156","NO"
"43038","90157","NO"
"43039","90161","YES"
"43040","90163","NO"
"43041","90165","NO"
"43042","90171","NO"
"43043","90172","YES"
"43044","90176","NO"
"43045","90177","NO"
"43046","90179","YES"
"43047","90187","NO"
"43048","90189","NO"
"43049","90190","NO"
"43050","90192","NO"
"43051","90206","NO"
"43052","90209","YES"
"43053","90211","NO"
"43054","90212","NO"
"43055","90214","NO"
"43056","90216","NO"
"43057","90218","NO"
"43058","90219","NO"
"43059","90221","NO"
"43060","90222","NO"
"43061","90223","NO"
"43062","90224","NO"
"43063","90225","NO"
"43064","90226","NO"
"43065","90227","NO"
"43066","90228","NO"
"43067","90229","NO"
"43068","90230","NO"
"43069","90231","NO"
"43070","90232","NO"
"43071","90233","NO"
"43072","90234","NO"
"43073","90235","NO"
"43074","90236","NO"
"43075","90237","NO"
"43076","90238","NO"
"43077","90239","NO"
"43078","90240","NO"
"43079","90241","NO"
"43080","90242","NO"
"43081","90243","NO"
"43082","90244","NO"
"43083","90245","NO"
"43084","90246","NO"
"43085","90247","NO"
"43086","90248","NO"
"43087","90249","NO"
"43088","90250","NO"
"43089","90251","NO"
"43090","90252","NO"
"43091","90253","NO"
"43092","90254","NO"
"43093","90255","NO"
"43094","90256","NO"
"43095","90257","NO"
"43096","90258","NO"
"43097","90260","NO"
"43098","90265","YES"
"43099","90267","NO"
"43100","90268","NO"
"43101","90270","NO"
"43102","90273","NO"
"43103","90274","NO"
"43104","90278","NO"
"43105","90279","NO"
"43106","90281","YES"
"43107","90282","YES"
"43108","90283","YES"
"43109","90287","NO"
"43110","90288","NO"
"43111","90289","NO"
"43112","90291","NO"
"43113","90292","YES"
"43114","90293","NO"
"43115","90296","NO"
"43116","90297","YES"
"43117","90298","YES"
"43118","90299","NO"
"43119","90300","NO"
"43120","90301","NO"
"43121","90302","NO"
"43122","90303","NO"
"43123","90304","NO"
"43124","90305","NO"
"43125","90306","NO"
"43126","90307","NO"
"43127","90308","NO"
"43128","90309","NO"
"43129","90310","YES"
"43130","90311","NO"
"43131","90312","NO"
"43132","90323","NO"
"43133","90324","NO"
"43134","90326","NO"
"43135","90327","NO"
"43136","90329","NO"
"43137","90336","NO"
"43138","90337","NO"
"43139","90339","NO"
"43140","90340","NO"
"43141","90342","NO"
"43142","90343","NO"
"43143","90345","NO"
"43144","90346","NO"
"43145","90347","NO"
"43146","90348","NO"
"43147","90350","NO"
"43148","90352","NO"
"43149","90353","YES"
"43150","90354","NO"
"43151","90355","NO"
"43152","90360","NO"
"43153","90361","NO"
"43154","90362","NO"
"43155","90363","YES"
"43156","90365","NO"
"43157","90366","YES"
"43158","90367","YES"
"43159","90368","YES"
"43160","90370","YES"
"43161","90371","NO"
"43162","90375","YES"
"43163","90376","NO"
"43164","90378","YES"
"43165","90380","NO"
"43166","90381","NO"
"43167","90382","NO"
"43168","90384","NO"
"43169","90387","NO"
"43170","90393","NO"
"43171","90394","NO"
"43172","90397","NO"
"43173","90398","NO"
"43174","90400","NO"
"43175","90401","NO"
"43176","90403","NO"
"43177","90404","NO"
"43178","90405","NO"
"43179","90406","NO"
"43180","90407","NO"
"43181","90408","NO"
"43182","90409","NO"
"43183","90410","NO"
"43184","90411","NO"
"43185","90412","NO"
"43186","90413","NO"
"43187","90414","NO"
"43188","90415","NO"
"43189","90416","NO"
"43190","90417","NO"
"43191","90418","NO"
"43192","90419","NO"
"43193","90420","NO"
"43194","90421","NO"
"43195","90422","NO"
"43196","90423","NO"
"43197","90424","NO"
"43198","90425","NO"
"43199","90426","NO"
"43200","90427","NO"
"43201","90428","NO"
"43202","90429","NO"
"43203","90430","NO"
"43204","90431","NO"
"43205","90432","NO"
"43206","90433","NO"
"43207","90434","NO"
"43208","90435","NO"
"43209","90436","NO"
"43210","90437","NO"
"43211","90438","NO"
"43212","90439","NO"
"43213","90440","NO"
"43214","90441","NO"
"43215","90442","NO"
"43216","90443","NO"
"43217","90444","NO"
"43218","90445","NO"
"43219","90446","NO"
"43220","90447","NO"
"43221","90448","NO"
"43222","90449","NO"
"43223","90450","NO"
"43224","90451","NO"
"43225","90452","NO"
"43226","90456","NO"
"43227","90457","NO"
"43228","90459","NO"
"43229","90463","NO"
"43230","90465","NO"
"43231","90468","NO"
"43232","90470","NO"
"43233","90471","NO"
"43234","90472","YES"
"43235","90479","NO"
"43236","90480","NO"
"43237","90481","NO"
"43238","90483","NO"
"43239","90485","NO"
"43240","90488","NO"
"43241","90493","NO"
"43242","90496","NO"
"43243","90497","NO"
"43244","90498","NO"
"43245","90501","NO"
"43246","90502","YES"
"43247","90503","NO"
"43248","90504","YES"
"43249","90507","NO"
"43250","90509","NO"
"43251","90511","NO"
"43252","90517","NO"
"43253","90520","NO"
"43254","90522","NO"
"43255","90525","NO"
"43256","90527","NO"
"43257","90529","YES"
"43258","90530","NO"
"43259","90531","YES"
"43260","90533","NO"
"43261","90538","YES"
"43262","90540","NO"
"43263","90543","NO"
"43264","90544","NO"
"43265","90548","NO"
"43266","90553","NO"
"43267","90554","YES"
"43268","90555","NO"
"43269","90556","NO"
"43270","90557","NO"
"43271","90559","NO"
"43272","90561","NO"
"43273","90564","NO"
"43274","90565","NO"
"43275","90566","NO"
"43276","90568","NO"
"43277","90569","NO"
"43278","90571","YES"
"43279","90572","NO"
"43280","90574","NO"
"43281","90581","NO"
"43282","90583","NO"
"43283","90584","NO"
"43284","90588","NO"
"43285","90589","NO"
"43286","90592","NO"
"43287","90595","NO"
"43288","90598","NO"
"43289","90599","NO"
"43290","90605","NO"
"43291","90606","NO"
"43292","90609","NO"
"43293","90611","NO"
"43294","90612","NO"
"43295","90614","NO"
"43296","90615","NO"
"43297","90617","YES"
"43298","90619","NO"
"43299","90624","NO"
"43300","90628","NO"
"43301","90632","NO"
"43302","90637","NO"
"43303","90638","NO"
"43304","90639","NO"
"43305","90641","NO"
"43306","90642","NO"
"43307","90643","NO"
"43308","90647","YES"
"43309","90648","YES"
"43310","90649","YES"
"43311","90650","NO"
"43312","90651","NO"
"43313","90652","NO"
"43314","90653","NO"
"43315","90654","NO"
"43316","90655","YES"
"43317","90657","NO"
"43318","90658","NO"
"43319","90659","NO"
"43320","90660","NO"
"43321","90662","NO"
"43322","90664","YES"
"43323","90669","NO"
"43324","90670","NO"
"43325","90671","NO"
"43326","90673","NO"
"43327","90675","YES"
"43328","90678","YES"
"43329","90682","NO"
"43330","90683","NO"
"43331","90685","NO"
"43332","90687","NO"
"43333","90688","YES"
"43334","90689","YES"
"43335","90690","NO"
"43336","90691","NO"
"43337","90693","YES"
"43338","90699","NO"
"43339","90700","NO"
"43340","90701","NO"
"43341","90702","YES"
"43342","90704","NO"
"43343","90706","NO"
"43344","90707","NO"
"43345","90708","NO"
"43346","90709","NO"
"43347","90720","NO"
"43348","90723","NO"
"43349","90725","YES"
"43350","90727","NO"
"43351","90729","NO"
"43352","90730","NO"
"43353","90733","NO"
"43354","90735","NO"
"43355","90739","NO"
"43356","90741","NO"
"43357","90742","NO"
"43358","90743","NO"
"43359","90744","NO"
"43360","90745","NO"
"43361","90746","NO"
"43362","90748","NO"
"43363","90749","NO"
"43364","90755","NO"
"43365","90756","NO"
"43366","90759","NO"
"43367","90765","NO"
"43368","90768","NO"
"43369","90769","YES"
"43370","90770","NO"
"43371","90772","YES"
"43372","90773","NO"
"43373","90776","NO"
"43374","90777","NO"
"43375","90784","NO"
"43376","90789","YES"
"43377","90792","NO"
"43378","90796","NO"
"43379","90798","NO"
"43380","90799","NO"
"43381","90806","NO"
"43382","90808","NO"
"43383","90810","NO"
"43384","90815","NO"
"43385","90818","NO"
"43386","90822","NO"
"43387","90826","NO"
"43388","90828","NO"
"43389","90829","NO"
"43390","90830","NO"
"43391","90832","NO"
"43392","90868","NO"
"43393","90869","NO"
"43394","90880","NO"
"43395","90885","NO"
"43396","90887","YES"
"43397","90889","NO"
"43398","90890","YES"
"43399","90892","NO"
"43400","90894","NO"
"43401","90895","YES"
"43402","90899","NO"
"43403","90904","NO"
"43404","90911","NO"
"43405","90914","NO"
"43406","90918","NO"
"43407","90920","NO"
"43408","90922","NO"
"43409","90924","NO"
"43410","90928","NO"
"43411","90929","NO"
"43412","90930","NO"
"43413","90931","NO"
"43414","90969","NO"
"43415","90970","NO"
"43416","90971","NO"
"43417","90972","NO"
"43418","90973","YES"
"43419","90975","NO"
"43420","90976","NO"
"43421","90977","NO"
"43422","90978","YES"
"43423","90979","NO"
"43424","90980","NO"
"43425","90985","NO"
"43426","90986","NO"
"43427","90987","NO"
"43428","90988","NO"
"43429","90989","NO"
"43430","90991","NO"
"43431","90994","NO"
"43432","90996","NO"
"43433","90997","NO"
"43434","90999","NO"
"43435","91000","NO"
"43436","91003","NO"
"43437","91011","YES"
"43438","91012","NO"
"43439","91013","NO"
"43440","91015","NO"
"43441","91017","NO"
"43442","91021","NO"
"43443","91025","NO"
"43444","91028","NO"
"43445","91032","NO"
"43446","91034","NO"
"43447","91035","NO"
"43448","91041","NO"
"43449","91042","NO"
"43450","91043","NO"
"43451","91045","NO"
"43452","91046","NO"
"43453","91047","NO"
"43454","91048","NO"
"43455","91049","NO"
"43456","91052","NO"
"43457","91053","NO"
"43458","91055","NO"
"43459","91057","NO"
"43460","91059","NO"
"43461","91066","NO"
"43462","91068","NO"
"43463","91069","NO"
"43464","91072","NO"
"43465","91073","NO"
"43466","91074","NO"
"43467","91078","NO"
"43468","91080","NO"
"43469","91116","NO"
"43470","91119","NO"
"43471","91120","YES"
"43472","91121","NO"
"43473","91126","YES"
"43474","91129","NO"
"43475","91132","NO"
"43476","91133","NO"
"43477","91137","NO"
"43478","91138","NO"
"43479","91139","YES"
"43480","91140","NO"
"43481","91143","NO"
"43482","91145","NO"
"43483","91146","NO"
"43484","91147","NO"
"43485","91154","NO"
"43486","91155","NO"
"43487","91160","NO"
"43488","91192","NO"
"43489","91197","NO"
"43490","91198","NO"
"43491","91199","NO"
"43492","91200","NO"
"43493","91201","YES"
"43494","91202","YES"
"43495","91203","NO"
"43496","91205","NO"
"43497","91206","NO"
"43498","91207","NO"
"43499","91212","NO"
"43500","91214","NO"
"43501","91215","YES"
"43502","91216","NO"
"43503","91218","NO"
"43504","91220","NO"
"43505","91235","YES"
"43506","91237","YES"
"43507","91238","NO"
"43508","91239","NO"
"43509","91240","NO"
"43510","91241","YES"
"43511","91244","YES"
"43512","91250","NO"
"43513","91251","NO"
"43514","91253","NO"
"43515","91257","YES"
"43516","91259","YES"
"43517","91265","NO"
"43518","91266","NO"
"43519","91270","NO"
"43520","91271","NO"
"43521","91273","NO"
"43522","91274","NO"
"43523","91275","NO"
"43524","91276","NO"
"43525","91277","NO"
"43526","91278","NO"
"43527","91280","NO"
"43528","91281","NO"
"43529","91282","NO"
"43530","91285","NO"
"43531","91286","YES"
"43532","91287","NO"
"43533","91291","NO"
"43534","91327","NO"
"43535","91328","NO"
"43536","91329","NO"
"43537","91331","NO"
"43538","91333","NO"
"43539","91335","NO"
"43540","91336","YES"
"43541","91339","NO"
"43542","91340","NO"
"43543","91343","NO"
"43544","91348","NO"
"43545","91352","NO"
"43546","91354","NO"
"43547","91356","NO"
"43548","91358","NO"
"43549","91361","NO"
"43550","91362","NO"
"43551","91363","NO"
"43552","91365","NO"
"43553","91367","NO"
"43554","91369","NO"
"43555","91395","NO"
"43556","91396","NO"
"43557","91398","YES"
"43558","91399","NO"
"43559","91403","NO"
"43560","91404","NO"
"43561","91405","YES"
"43562","91406","NO"
"43563","91408","NO"
"43564","91410","YES"
"43565","91412","NO"
"43566","91416","NO"
"43567","91421","NO"
"43568","91422","NO"
"43569","91423","NO"
"43570","91439","NO"
"43571","91441","NO"
"43572","91443","NO"
"43573","91444","NO"
"43574","91451","NO"
"43575","91457","NO"
"43576","91458","NO"
"43577","91467","NO"
"43578","91469","NO"
"43579","91470","YES"
"43580","91472","NO"
"43581","91473","NO"
"43582","91483","NO"
"43583","91485","YES"
"43584","91486","YES"
"43585","91488","YES"
"43586","91491","NO"
"43587","91492","NO"
"43588","91494","NO"
"43589","91495","NO"
"43590","91498","NO"
"43591","91499","YES"
"43592","91503","YES"
"43593","91505","NO"
"43594","91513","NO"
"43595","91514","NO"
"43596","91519","YES"
"43597","91520","NO"
"43598","91521","NO"
"43599","91523","NO"
"43600","91525","YES"
"43601","91526","NO"
"43602","91527","NO"
"43603","91528","NO"
"43604","91529","NO"
"43605","91530","NO"
"43606","91531","YES"
"43607","91534","NO"
"43608","91536","NO"
"43609","91544","NO"
"43610","91545","NO"
"43611","91546","NO"
"43612","91547","NO"
"43613","91549","NO"
"43614","91550","NO"
"43615","91555","NO"
"43616","91557","NO"
"43617","91559","NO"
"43618","91561","NO"
"43619","91562","NO"
"43620","91566","NO"
"43621","91571","NO"
"43622","91579","NO"
"43623","91585","NO"
"43624","91586","YES"
"43625","91587","NO"
"43626","91589","NO"
"43627","91590","NO"
"43628","91591","NO"
"43629","91592","NO"
"43630","91593","NO"
"43631","91594","NO"
"43632","91597","NO"
"43633","91599","NO"
"43634","91600","YES"
"43635","91601","YES"
"43636","91604","YES"
"43637","91605","NO"
"43638","91607","NO"
"43639","91608","NO"
"43640","91609","NO"
"43641","91611","NO"
"43642","91612","NO"
"43643","91615","NO"
"43644","91618","YES"
"43645","91620","NO"
"43646","91621","NO"
"43647","91622","YES"
"43648","91624","NO"
"43649","91627","NO"
"43650","91628","NO"
"43651","91629","NO"
"43652","91635","NO"
"43653","91638","NO"
"43654","91644","NO"
"43655","91646","NO"
"43656","91647","NO"
"43657","91648","NO"
"43658","91651","NO"
"43659","91652","NO"
"43660","91659","NO"
"43661","91660","NO"
"43662","91661","NO"
"43663","91664","NO"
"43664","91668","NO"
"43665","91669","NO"
"43666","91670","NO"
"43667","91677","NO"
"43668","91680","NO"
"43669","91681","NO"
"43670","91682","NO"
"43671","91683","NO"
"43672","91684","NO"
"43673","91685","NO"
"43674","91686","NO"
"43675","91687","NO"
"43676","91689","NO"
"43677","91690","NO"
"43678","91691","NO"
"43679","91694","NO"
"43680","91695","NO"
"43681","91696","NO"
"43682","91698","NO"
"43683","91699","NO"
"43684","91700","NO"
"43685","91701","YES"
"43686","91702","NO"
"43687","91703","NO"
"43688","91704","NO"
"43689","91705","NO"
"43690","91706","NO"
"43691","91707","YES"
"43692","91708","NO"
"43693","91710","NO"
"43694","91711","YES"
"43695","91712","NO"
"43696","91713","NO"
"43697","91714","NO"
"43698","91717","NO"
"43699","91718","NO"
"43700","91719","NO"
"43701","91721","NO"
"43702","91723","NO"
"43703","91726","YES"
"43704","91728","NO"
"43705","91734","NO"
"43706","91740","NO"
"43707","91741","YES"
"43708","91742","NO"
"43709","91744","YES"
"43710","91745","NO"
"43711","91746","NO"
"43712","91747","NO"
"43713","91749","NO"
"43714","91750","NO"
"43715","91753","NO"
"43716","91754","NO"
"43717","91756","YES"
"43718","91757","NO"
"43719","91758","NO"
"43720","91759","NO"
"43721","91760","NO"
"43722","91762","YES"
"43723","91769","NO"
"43724","91770","NO"
"43725","91771","NO"
"43726","91773","NO"
"43727","91775","NO"
"43728","91776","YES"
"43729","91778","NO"
"43730","91779","NO"
"43731","91780","NO"
"43732","91781","NO"
"43733","91782","YES"
"43734","91784","NO"
"43735","91788","NO"
"43736","91789","NO"
"43737","91791","NO"
"43738","91792","NO"
"43739","91794","NO"
"43740","91795","NO"
"43741","91796","NO"
"43742","91797","NO"
"43743","91802","NO"
"43744","91803","NO"
"43745","91804","NO"
"43746","91805","NO"
"43747","91806","NO"
"43748","91808","NO"
"43749","91810","NO"
"43750","91813","NO"
"43751","91815","NO"
"43752","91816","NO"
"43753","91817","NO"
"43754","91819","NO"
"43755","91862","YES"
"43756","91864","YES"
"43757","91865","NO"
"43758","91867","YES"
"43759","91869","NO"
"43760","91873","NO"
"43761","91874","NO"
"43762","91877","NO"
"43763","91878","NO"
"43764","91880","NO"
"43765","91885","NO"
"43766","91888","NO"
"43767","91890","YES"
"43768","91891","NO"
"43769","91892","NO"
"43770","91899","YES"
"43771","91900","NO"
"43772","91902","NO"
"43773","91903","NO"
"43774","91906","NO"
"43775","91909","NO"
"43776","91911","NO"
"43777","91912","NO"
"43778","91915","NO"
"43779","91916","NO"
"43780","91917","NO"
"43781","91919","NO"
"43782","91920","YES"
"43783","91922","NO"
"43784","91924","YES"
"43785","91926","NO"
"43786","91928","YES"
"43787","91931","NO"
"43788","91932","NO"
"43789","91936","NO"
"43790","91938","YES"
"43791","91942","NO"
"43792","91944","NO"
"43793","91945","NO"
"43794","91946","NO"
"43795","91952","NO"
"43796","91954","NO"
"43797","91955","NO"
"43798","91956","NO"
"43799","91957","NO"
"43800","91959","NO"
"43801","91960","NO"
"43802","91961","NO"
"43803","91962","NO"
"43804","91963","NO"
"43805","91964","NO"
"43806","91966","NO"
"43807","91967","NO"
"43808","91971","YES"
"43809","91972","YES"
"43810","91975","YES"
"43811","91976","NO"
"43812","91978","YES"
"43813","91979","YES"
"43814","91980","NO"
"43815","91983","NO"
"43816","91985","NO"
"43817","91987","NO"
"43818","91989","NO"
"43819","91990","NO"
"43820","91992","NO"
"43821","91993","NO"
"43822","91994","NO"
"43823","91995","NO"
"43824","91996","NO"
"43825","91997","NO"
"43826","92001","NO"
"43827","92002","NO"
"43828","92003","NO"
"43829","92004","NO"
"43830","92005","YES"
"43831","92006","NO"
"43832","92008","NO"
"43833","92017","NO"
"43834","92019","YES"
"43835","92021","NO"
"43836","92026","NO"
"43837","92030","NO"
"43838","92031","NO"
"43839","92032","NO"
"43840","92037","NO"
"43841","92046","NO"
"43842","92054","NO"
"43843","92058","NO"
"43844","92061","NO"
"43845","92064","NO"
"43846","92066","NO"
"43847","92074","NO"
"43848","92076","NO"
"43849","92077","NO"
"43850","92078","NO"
"43851","92079","NO"
"43852","92080","NO"
"43853","92081","NO"
"43854","92087","NO"
"43855","92090","YES"
"43856","92091","NO"
"43857","92093","NO"
"43858","92094","NO"
"43859","92096","NO"
"43860","92097","NO"
"43861","92098","NO"
"43862","92099","NO"
"43863","92102","NO"
"43864","92107","NO"
"43865","92109","NO"
"43866","92110","YES"
"43867","92111","NO"
"43868","92112","NO"
"43869","92113","YES"
